task_id	family	instruction	semantic_count	components	full_successes	full_episodes	full_sr	failure_episode	goal_atoms	atom_first_steps	atom_final	max_simultaneous	combination_first_steps	subtasks_reached	num_subtasks	partial_kind	derived_two_step_instruction	failure_video	comparison_png	stove_turn_knob_frames
COMP_151	C2_spatial_three_task	Pick the akita black bowl on the cookies box and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the cookies box and place it on the plate | Open the middle drawer of the wooden cabinet | Put the cookies box on the stove	0	5	0.0	3	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region) | on(cookies_1, flat_stove_1_cook_region)	[83, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 83}"	5	5			../assets/composition/failure_videos/COMP_151/COMP_151_ep003_fail.mp4	../assets/composition/comparison_png/COMP_151__pick_the_akita_black_bowl_on_the_cookies_box_and_place_it_on_the_plate_then_open_the_middle_drawer_of_the_wooden_cabinet_and_finally_put_the_cookies_box_on_the_stove.png	0
COMP_152	C2_spatial_three_task	Pick the akita black bowl on the cookies box and place it on the plate, then turn on the stove, and finally put the second black bowl on the stove.	3	Pick the akita black bowl on the cookies box and place it on the plate | Turn on the stove | Put the second black bowl on the stove	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1) | on(akita_black_bowl_2, flat_stove_1_cook_region)	[85, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 85}"	5	5			../assets/composition/failure_videos/COMP_152/COMP_152_ep001_fail.mp4	../assets/composition/comparison_png/COMP_152__pick_the_akita_black_bowl_on_the_cookies_box_and_place_it_on_the_plate_then_turn_on_the_stove_and_finally_put_the_second_black_bowl_on_the_stove.png	6
COMP_153	C2_spatial_three_task	Pick the akita black bowl on the cookies box and place it on the plate, then turn on the stove, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the cookies box and place it on the plate | Turn on the stove | Put the cookies box on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1) | on(cookies_1, flat_stove_1_cook_region)	[82, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 82}"	4	5			../assets/composition/failure_videos/COMP_153/COMP_153_ep000_fail.mp4	../assets/composition/comparison_png/COMP_153__pick_the_akita_black_bowl_on_the_cookies_box_and_place_it_on_the_plate_then_turn_on_the_stove_and_finally_put_the_cookies_box_on_the_stove.png	23
COMP_154	C2_spatial_three_task	Pick the akita black bowl on the cookies box and place it on the plate, then put the second black bowl on the stove, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the cookies box and place it on the plate | Put the second black bowl on the stove | Put the cookies box on the stove	0	5	0.0	3	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, flat_stove_1_cook_region) | on(cookies_1, flat_stove_1_cook_region)	[84, null, null]	[false, false, false]	1	"{""000"": 0, ""100"": 84}"	6	6			../assets/composition/failure_videos/COMP_154/COMP_154_ep003_fail.mp4	../assets/composition/comparison_png/COMP_154__pick_the_akita_black_bowl_on_the_cookies_box_and_place_it_on_the_plate_then_put_the_second_black_bowl_on_the_stove_and_finally_put_the_cookies_box_on_the_stove.png	0
COMP_155	C2_spatial_two_task	Pick the akita black bowl on the ramekin and place it on the plate, and then open the middle drawer of the wooden cabinet.	2	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle drawer of the wooden cabinet	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region)	[null, null]	[false, false]	0	"{""00"": 0}"	3	3			../assets/composition/failure_videos/COMP_155/COMP_155_ep000_fail.mp4	../assets/composition/comparison_png/COMP_155__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_and_then_open_the_middle_drawer_of_the_wooden_cabinet.png	0
COMP_156	C2_spatial_two_task	Pick the akita black bowl on the ramekin and place it on the plate, and then turn on the stove.	2	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1)	[null, null]	[false, false]	0	"{""00"": 0}"	3	3			../assets/composition/failure_videos/COMP_156/COMP_156_ep000_fail.mp4	../assets/composition/comparison_png/COMP_156__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_and_then_turn_on_the_stove.png	45
COMP_157	C2_spatial_two_task	Pick the akita black bowl on the ramekin and place it on the plate, and then put the second black bowl on top of the wooden cabinet.	2	Pick the akita black bowl on the ramekin and place it on the plate | Put the second black bowl on top of the wooden cabinet	0	5	0.0	2	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, wooden_cabinet_1_top_side)	[138, null]	[true, false]	1	"{""00"": 0, ""10"": 138}"	4	4			../assets/composition/failure_videos/COMP_157/COMP_157_ep002_fail.mp4	../assets/composition/comparison_png/COMP_157__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_and_then_put_the_second_black_bowl_on_top_of_the_wooden_cabinet.png	0
COMP_158	C2_spatial_two_task	Pick the akita black bowl on the ramekin and place it on the plate, and then put the second black bowl on the stove.	2	Pick the akita black bowl on the ramekin and place it on the plate | Put the second black bowl on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, flat_stove_1_cook_region)	[165, null]	[true, false]	1	"{""00"": 0, ""10"": 165}"	4	4			../assets/composition/failure_videos/COMP_158/COMP_158_ep000_fail.mp4	../assets/composition/comparison_png/COMP_158__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_and_then_put_the_second_black_bowl_on_the_stove.png	0
COMP_159	C2_spatial_two_task	Pick the akita black bowl on the ramekin and place it on the plate, and then put the cookies box on the stove.	2	Pick the akita black bowl on the ramekin and place it on the plate | Put the cookies box on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | on(cookies_1, flat_stove_1_cook_region)	[170, null]	[true, false]	1	"{""00"": 0, ""10"": 170}"	4	4			../assets/composition/failure_videos/COMP_159/COMP_159_ep000_fail.mp4	../assets/composition/comparison_png/COMP_159__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_and_then_put_the_cookies_box_on_the_stove.png	0
COMP_160	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then open the middle drawer of the wooden cabinet, and finally turn on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle drawer of the wooden cabinet | Turn on the stove	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region) | turnon(flat_stove_1)	[111, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 111}"	4	4			../assets/composition/failure_videos/COMP_160/COMP_160_ep001_fail.mp4	../assets/composition/comparison_png/COMP_160__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_open_the_middle_drawer_of_the_wooden_cabinet_and_finally_turn_on_the_stove.png	63
COMP_161	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the second black bowl on top of the wooden cabinet.	3	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle drawer of the wooden cabinet | Put the second black bowl on top of the wooden cabinet	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region) | on(akita_black_bowl_2, wooden_cabinet_1_top_side)	[100, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 100}"	5	5			../assets/composition/failure_videos/COMP_161/COMP_161_ep001_fail.mp4	../assets/composition/comparison_png/COMP_161__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_open_the_middle_drawer_of_the_wooden_cabinet_and_finally_put_the_second_black_bowl_on_top_of_the_wooden_cabinet.png	0
COMP_162	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the second black bowl on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle drawer of the wooden cabinet | Put the second black bowl on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region) | on(akita_black_bowl_2, flat_stove_1_cook_region)	[179, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 179}"	3	5			../assets/composition/failure_videos/COMP_162/COMP_162_ep000_fail.mp4	../assets/composition/comparison_png/COMP_162__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_open_the_middle_drawer_of_the_wooden_cabinet_and_finally_put_the_second_black_bowl_on_the_stove.png	0
COMP_163	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle drawer of the wooden cabinet | Put the cookies box on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region) | on(cookies_1, flat_stove_1_cook_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	4	5			../assets/composition/failure_videos/COMP_163/COMP_163_ep000_fail.mp4	../assets/composition/comparison_png/COMP_163__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_open_the_middle_drawer_of_the_wooden_cabinet_and_finally_put_the_cookies_box_on_the_stove.png	0
COMP_164	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the second black bowl on top of the wooden cabinet.	3	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the second black bowl on top of the wooden cabinet	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1) | on(akita_black_bowl_2, wooden_cabinet_1_top_side)	[207, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 207}"	5	5			../assets/composition/failure_videos/COMP_164/COMP_164_ep000_fail.mp4	../assets/composition/comparison_png/COMP_164__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_turn_on_the_stove_and_finally_put_the_second_black_bowl_on_top_of_the_wooden_cabinet.png	4
COMP_165	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the second black bowl on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the second black bowl on the stove	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1) | on(akita_black_bowl_2, flat_stove_1_cook_region)	[162, null, null]	[false, false, false]	1	"{""000"": 0, ""100"": 162}"	5	5			../assets/composition/failure_videos/COMP_165/COMP_165_ep001_fail.mp4	../assets/composition/comparison_png/COMP_165__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_turn_on_the_stove_and_finally_put_the_second_black_bowl_on_the_stove.png	5
COMP_166	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the cookies box on the stove	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1) | on(cookies_1, flat_stove_1_cook_region)	[131, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 131}"	5	5			../assets/composition/failure_videos/COMP_166/COMP_166_ep001_fail.mp4	../assets/composition/comparison_png/COMP_166__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_turn_on_the_stove_and_finally_put_the_cookies_box_on_the_stove.png	25
COMP_167	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then put the second black bowl on top of the wooden cabinet, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Put the second black bowl on top of the wooden cabinet | Put the cookies box on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, wooden_cabinet_1_top_side) | on(cookies_1, flat_stove_1_cook_region)	[96, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 96}"	5	6			../assets/composition/failure_videos/COMP_167/COMP_167_ep000_fail.mp4	../assets/composition/comparison_png/COMP_167__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_put_the_second_black_bowl_on_top_of_the_wooden_cabinet_and_finally_put_the_cookies_box_on_the_stove.png	0
COMP_168	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then put the second black bowl on the stove, and finally put the cookies box on the stove.	3	Pick the akita black bowl on the ramekin and place it on the plate | Put the second black bowl on the stove | Put the cookies box on the stove	0	5	0.0	1	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, flat_stove_1_cook_region) | on(cookies_1, flat_stove_1_cook_region)	[99, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 99}"	6	6			../assets/composition/failure_videos/COMP_168/COMP_168_ep001_fail.mp4	../assets/composition/comparison_png/COMP_168__pick_the_akita_black_bowl_on_the_ramekin_and_place_it_on_the_plate_then_put_the_second_black_bowl_on_the_stove_and_finally_put_the_cookies_box_on_the_stove.png	0
COMP_169	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then open the middle drawer of the wooden cabinet.	2	Pick the akita black bowl on the stove and place it on the plate | Open the middle drawer of the wooden cabinet	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | open(wooden_cabinet_1_middle_region)	[122, null]	[true, false]	1	"{""00"": 0, ""10"": 122}"	3	3			../assets/composition/failure_videos/COMP_169/COMP_169_ep000_fail.mp4	../assets/composition/comparison_png/COMP_169__pick_the_akita_black_bowl_on_the_stove_and_place_it_on_the_plate_and_then_open_the_middle_drawer_of_the_wooden_cabinet.png	0
COMP_170	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then turn on the stove.	2	Pick the akita black bowl on the stove and place it on the plate | Turn on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | turnon(flat_stove_1)	[119, null]	[true, false]	1	"{""00"": 0, ""10"": 119}"	3	3			../assets/composition/failure_videos/COMP_170/COMP_170_ep000_fail.mp4	../assets/composition/comparison_png/COMP_170__pick_the_akita_black_bowl_on_the_stove_and_place_it_on_the_plate_and_then_turn_on_the_stove.png	84
COMP_171	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then put the second black bowl on the stove.	2	Pick the akita black bowl on the stove and place it on the plate | Put the second black bowl on the stove	0	5	0.0	0	on(akita_black_bowl_1, plate_1) | on(akita_black_bowl_2, flat_stove_1_cook_region)	[120, null]	[true, false]	1	"{""00"": 0, ""10"": 120}"	4	4			../assets/composition/failure_videos/COMP_171/COMP_171_ep000_fail.mp4	../assets/composition/comparison_png/COMP_171__pick_the_akita_black_bowl_on_the_stove_and_place_it_on_the_plate_and_then_put_the_second_black_bowl_on_the_stove.png	0
