task_id	family	instruction	source_suite	source_task	original_instruction	goal_atom	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos
COMP_163	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_the_stove	Pick the akita black bowl on the ramekin and place it on the plate | Open the middle layer of the drawer | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 08; extensions=O+K. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	2	0	5	0.0	0
COMP_164	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the second black bowl on top of the wooden cabinet.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;turn_on_the_stove;put_the_bowl_on_top_of_the_cabinet	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the bowl on the top of the drawer	on(akita_black_bowl_1, plate_1); turnon(flat_stove_1); on(akita_black_bowl_2, wooden_cabinet_1_top_side)	Spatial scene 08; extensions=T+C. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-cabinet relation to the second bowl. | Exact original LIBERO-Spatial task in its original physical scene. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-cabinet relation to the second bowl.	3	0	5	0.0	0
COMP_165	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the second black bowl on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;turn_on_the_stove;put_the_bowl_on_the_stove	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); turnon(flat_stove_1); on(akita_black_bowl_2, flat_stove_1_cook_region)	Spatial scene 08; extensions=T+S. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Exact original LIBERO-Spatial task in its original physical scene. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl.	2	0	5	0.0	0
COMP_166	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then turn on the stove, and finally put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;turn_on_the_stove;put_the_bowl_on_the_stove	Pick the akita black bowl on the ramekin and place it on the plate | Turn on the stove | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); turnon(flat_stove_1); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 08; extensions=T+K. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	3	0	5	0.0	0
COMP_167	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then put the second black bowl on top of the wooden cabinet, and finally put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;put_the_bowl_on_top_of_the_cabinet;put_the_bowl_on_the_stove	Pick the akita black bowl on the ramekin and place it on the plate | Put the bowl on the top of the drawer | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); on(akita_black_bowl_2, wooden_cabinet_1_top_side); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 08; extensions=C+K. | Exact-instance transfer of the learned bowl-to-cabinet relation to the second bowl. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Exact-instance transfer of the learned bowl-to-cabinet relation to the second bowl. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	2	0	5	0.0	0
COMP_168	C2_spatial_three_task	Pick the akita black bowl on the ramekin and place it on the plate, then put the second black bowl on the stove, and finally put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate;put_the_bowl_on_the_stove	Pick the akita black bowl on the ramekin and place it on the plate | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); on(akita_black_bowl_2, flat_stove_1_cook_region); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 08; extensions=S+K. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	3	0	5	0.0	0
COMP_169	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then open the middle drawer of the wooden cabinet.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;open_the_middle_drawer_of_the_cabinet	Pick the akita black bowl on the stove and place it on the plate | Open the middle layer of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region)	Spatial scene 09; extension=O. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Exact original LIBERO-Spatial task in its original physical scene. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here.	2	0	5	0.0	0
COMP_170	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then turn on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;turn_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Turn on the stove	on(akita_black_bowl_1, plate_1); turnon(flat_stove_1)	Spatial scene 09; extension=T. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact original LIBERO-Spatial task in its original physical scene. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose.	3	0	5	0.0	0
COMP_171	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then put the second black bowl on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;put_the_bowl_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); on(akita_black_bowl_2, flat_stove_1_cook_region)	Spatial scene 09; extension=S. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Exact original LIBERO-Spatial task in its original physical scene. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl.	2	0	5	0.0	0
COMP_172	C2_spatial_two_task	Pick the akita black bowl on the stove and place it on the plate, and then put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;put_the_bowl_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 09; extension=K. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	3	0	5	0.0	0
COMP_173	C2_spatial_three_task	Pick the akita black bowl on the stove and place it on the plate, then open the middle drawer of the wooden cabinet, and finally turn on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;open_the_middle_drawer_of_the_cabinet;turn_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Open the middle layer of the drawer | Turn on the stove	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); turnon(flat_stove_1)	Spatial scene 09; extensions=O+T. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact original LIBERO-Spatial task in its original physical scene. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose.	2	0	5	0.0	0
COMP_174	C2_spatial_three_task	Pick the akita black bowl on the stove and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the second black bowl on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Open the middle layer of the drawer | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(akita_black_bowl_2, flat_stove_1_cook_region)	Spatial scene 09; extensions=O+S. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Exact original LIBERO-Spatial task in its original physical scene. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl.	3	0	5	0.0	0
COMP_175	C2_spatial_three_task	Pick the akita black bowl on the stove and place it on the plate, then open the middle drawer of the wooden cabinet, and finally put the cookies box on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Open the middle layer of the drawer | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(cookies_1, flat_stove_1_cook_region)	Spatial scene 09; extensions=O+K. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory. | Exact original LIBERO-Spatial task in its original physical scene. | Drawer-opening primitive is learned in LIBERO-Goal; the same wooden-cabinet type is present here. | Requested object-binding transfer: cookies is present in Spatial but has no direct LIBERO-40 grasp trajectory.	2	0	5	0.0	0
COMP_176	C2_spatial_three_task	Pick the akita black bowl on the stove and place it on the plate, then turn on the stove, and finally put the second black bowl on the stove.	libero_spatial;libero_goal	pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate;turn_on_the_stove;put_the_bowl_on_the_stove	Pick the akita black bowl on the stove and place it on the plate | Turn on the stove | Put the bowl on the stove	on(akita_black_bowl_1, plate_1); turnon(flat_stove_1); on(akita_black_bowl_2, flat_stove_1_cook_region)	Spatial scene 09; extensions=T+S. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl. | Exact original LIBERO-Spatial task in its original physical scene. | Exact learned stove-toggle primitive transferred to an official Spatial stove pose. | Exact-instance transfer of the learned bowl-to-stove relation to the second bowl.	3	0	5	0.0	0
